movie title,rating,worldwide total gross,release date,runtime (mins),production budget,domestic total gross
N'Secure,R,N/A,10/15/10 0:00,109,1600000,2595644
Nacho Libre,PG,99255460,6/16/06 0:00,100,35000000,80197993
The Naked Gun 2 1/2: The Smell of Fear,PG-13,N/A,6/28/91 0:00,85,23000000,86930411
The Naked Gun 33 1/3: The Final Insult,PG-13,N/A,3/18/94 0:00,82,30000000,51132598
The Namesake,PG-13,20138836,3/9/07 0:00,122,9500000,13569248
Nanny McPhee,PG,122489822,1/27/06 0:00,98,25000000,47144110
Nanny McPhee Returns,PG,93251121,8/20/10 0:00,100,35000000,29011215
Napoleon Dynamite,PG,46118097,6/11/04 0:00,86,400000,44540956
Narc,R,12633747,12/20/02 0:00,102,6500000,10465659
National Lampoon's Van Wilder,R,38275483,4/5/02 0:00,92,5000000,21305259
National Treasure,PG,347512318,11/19/04 0:00,131,100000000,173008894
The Nativity Story,PG,46432264,12/1/06 0:00,100,35000000,37629831
Natural Born Killers,R,N/A,8/26/94 0:00,182,34000000,50282766
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Near Dark,R,N/A,10/2/87 0:00,95,5000000,3369307
Nebraska,R,27682872,11/15/13 0:00,110,12000000,17654912
Need for Speed,PG-13,203277636,3/14/14 0:00,130,66000000,43577636
Neighbors,R,270665134,5/9/14 0:00,96,18000000,150157400
Network,R,N/A,11/27/76 0:00,120,3800000,23689877
Never Back Down,PG-13,41627431,3/14/08 0:00,110,20000000,24850922
Never Been Kissed,PG-13,84565230,4/9/99 0:00,107,25000000,55474756
Never Let Me Go,R,9455232,9/15/10 0:00,104,15000000,2434652
The New Guy,PG-13,31167388,5/10/02 0:00,100,13000000,29760152
New Jack City,R,N/A,3/8/91 0:00,100,8000000,47624353
New Suit,R,N/A,5/2/03 0:00,92,1000000,71743
The New World,PG-13,30536013,12/25/05 0:00,150,30000000,12712093
New Year's Eve,PG-13,142044638,12/9/11 0:00,117,56000000,54544638
New York Minute,PG,21289826,5/7/04 0:00,86,30000000,14071441
Newsies,PG,N/A,4/10/92 0:00,210,15000000,2819485
The Next Best Thing,PG-13,24362772,3/3/00 0:00,108,25000000,14990582
Next Friday,R,59827328,1/12/00 0:00,98,11000000,57328603
The Next Three Days,PG-13,67448651,11/19/10 0:00,122,30000000,21148651
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Nick and Norah's Infinite Playlist,PG-13,33506137,10/3/08 0:00,90,10000000,31487293
Night at the Museum: Battle of the Smithsonian,PG,413106170,5/22/09 0:00,105,150000000,177243721
Night at the Museum: Secret of the Tomb,PG,363204635,12/19/14 0:00,97,127000000,113746621
The Night Before,R,52395996,11/20/15 0:00,101,25000000,43047372
Nightcrawler,R,38697217,10/31/14 0:00,117,8500000,32381217
A Nightmare on Elm Street (2010),R,115664037,4/30/10 0:00,90,35000000,63075011
Nil by Mouth,R,N/A,2/6/98 0:00,128,9000000,266130
Nim's Island,PG,100076342,4/4/08 0:00,95,37000000,48006762
Nine,PG-13,53998806,12/18/09 0:00,110,80000000,19676965
Ninja Assassin,R,61601280,11/25/09 0:00,99,40000000,38122883
The Ninth Gate,R,58401898,3/10/00 0:00,133,38000000,18661336
Nixon,R,N/A,12/22/95 0:00,212,44000000,13681765
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
No Good Deed,R,181600,9/12/03 0:00,97,12000000,181600
No Good Deed (2014),PG-13,54323210,9/12/14 0:00,84,13200000,52543632
No Looking Back,R,N/A,3/27/98 0:00,96,5000000,222099
No Strings Attached,R,149228077,1/21/11 0:00,110,25000000,70662220
Noah,PG-13,362637473,3/28/14 0:00,138,125000000,101200044
Non-Stop,PG-13,222809600,2/28/14 0:00,110,50000000,92168600
Norbit,PG-13,159313561,2/9/07 0:00,110,60000000,95673607
North,PG,N/A,7/22/94 0:00,88,40000000,7182747
North Country,R,25211175,10/21/05 0:00,126,35000000,18337722
Not Another Teen Movie,R,66468332,12/14/01 0:00,89,15000000,38252284
Not Easily Broken,PG-13,10726909,1/9/09 0:00,99,5000000,10572742
Not Fade Away,R,N/A,12/21/12 0:00,112,20000000,610792
The Notebook,PG-13,115603229,6/25/04 0:00,124,29000000,81001787
Nothing But Trouble,PG-13,N/A,2/15/91 0:00,93,40000000,8479793
Nothing to Lose,R,N/A,7/18/97 0:00,97,25000000,44480039
Notorious (2009),R,44371751,1/16/09 0:00,122,20000000,36843682
Notting Hill,PG-13,363889678,5/28/99 0:00,124,42000000,116089678
November,R,N/A,7/22/05 0:00,78,1500000,192186
Novocaine,R,2534372,11/16/01 0:00,95,8000000,2036682
Now You See Me,PG-13,351723989,5/31/13 0:00,116,75000000,117723989
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Number 23,R,77566815,2/23/07 0:00,95,30000000,35193167
Nurse Betty,R,29360400,9/8/00 0:00,110,35000000,25170054
The Nut Job,PG,120885527,1/17/14 0:00,86,42000000,64251541
The Nutcracker,G,N/A,11/24/93 0:00,93,19000000,2119994
The Nutcracker in 3D,PG,16178959,11/24/10 0:00,108,90000000,195459
The Nutty Professor (1996),PG-13,273961019,6/28/96 0:00,103,54000000,128814019
The Nutty Professor II: The Klumps,PG-13,166339890,7/28/00 0:00,106,84000000,123309890
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
O.C. and Stiggs,R,N/A,7/10/87 0:00,109,7000000,29815
Oblivion,PG-13,286168572,4/19/13 0:00,125,120000000,89107235
Observe and Report,R,26973554,4/10/09 0:00,106,18000000,24007324
Obsessed,PG-13,73830340,4/24/09 0:00,105,20000000,68261644
Ocean's Eleven,PG-13,450717150,12/7/01 0:00,116,85000000,183417150
Ocean's Twelve,PG-13,362744280,12/10/04 0:00,124,110000000,125544280
Oceans,G,82651439,4/22/10 0:00,103,80000000,19422319
October Sky,PG,34675800,2/19/99 0:00,115,25000000,32547800
Oculus,R,44030246,4/11/14 0:00,105,5000000,27695246
Office Space,R,N/A,2/19/99 0:00,89,10000000,10827810
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The OH in Ohio,R,648183,7/14/06 0:00,91,5000000,418689
Old Dogs,PG,96753696,11/25/09 0:00,88,35000000,49492060
Old School,R,87055349,2/21/03 0:00,91,24000000,75585093
Oldboy (2013),R,4861022,11/27/13 0:00,120,30000000,2193658
Oliver Twist,PG-13,42580321,9/23/05 0:00,130,60000000,2080321
Olympus Has Fallen,R,161025640,3/22/13 0:00,120,70000000,98925640
The Omega Code,PG-13,N/A,10/15/99 0:00,100,8000000,12614346
The Omen (2006),R,119496523,6/6/06 0:00,105,25000000,54607383
On Deadly Ground,R,N/A,2/18/94 0:00,101,50000000,38590458
On the Line,PG,4403019,10/26/01 0:00,86,16000000,4365455
Once,R,20710513,5/16/07 0:00,85,150000,9439923
Once Upon a Time in Mexico,R,98185582,9/12/03 0:00,97,29000000,56359780
Ondine,PG-13,1644755,6/4/10 0:00,102,12000000,550472
One Day,PG-13,59389433,8/19/11 0:00,107,15000000,13843771
One Direction: This is Us,PG,68532898,8/30/13 0:00,92,10000000,28873374
One Flew Over the Cuckoo's Nest,R,N/A,11/20/75 0:00,133,3000000,108981275
One For the Money,PG-13,36893721,1/27/12 0:00,91,40000000,26414527
One Hour Photo,R,52223306,8/21/02 0:00,95,12000000,31597131
One Missed Call,PG-13,45847751,1/4/08 0:00,87,20000000,26890041
One Night at McCool's,R,13473370,4/27/01 0:00,93,18000000,6290673
One Night with the King,PG,13728450,10/13/06 0:00,123,20000000,13395961
Onegin,PG,N/A,12/17/99 0:00,106,14000000,206128
Only Lovers Left Alive,R,1879534,4/11/14 0:00,123,7000000,1879534
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Oogieloves In The BIG Balloon Adventure,G,N/A,8/29/12 0:00,83,20000000,1065907
Open Range,R,68296293,8/15/03 0:00,139,22000000,58331254
Open Season,PG,197309027,9/29/06 0:00,100,85000000,85105259
Open Water,R,54667954,8/6/04 0:00,79,500000,30610863
The Original Kings of Comedy,R,N/A,8/18/00 0:00,115,13000000,38182790
Original Sin,R,35402320,8/3/01 0:00,116,42000000,16534221
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Osama,PG-13,3888902,2/6/04 0:00,82,46000,1270904
The Other Boleyn Girl,PG-13,77713866,2/29/08 0:00,114,35000000,26814957
The Other Guys,PG-13,170432927,8/6/10 0:00,107,100000000,119219978
The Other Sister,PG-13,N/A,2/26/99 0:00,130,35000000,27807627
The Other Woman (2014),PG-13,196710396,4/25/14 0:00,109,40000000,83911193
The Others,PG-13,209947037,8/10/01 0:00,101,17000000,96522687
Ouija,PG-13,103590271,10/24/14 0:00,89,5000000,50856010
Our Brand Is Crisis (2015),R,7002261,10/30/15 0:00,108,28000000,7002261
Our Idiot Brother,R,24816118,8/26/11 0:00,90,5000000,24816118
Out Cold,PG-13,14782676,11/21/01 0:00,89,24000000,13906394
Out for Justice,R,N/A,4/12/91 0:00,91,14000000,39673161
Out of the Furnace,R,15660668,12/4/13 0:00,106,22000000,11330849
Out of Time,PG-13,55495563,10/3/03 0:00,105,50000000,41088845
The Out-of-Towners,PG-13,N/A,4/2/99 0:00,90,75000000,28544120
Outfoxed: Rupert Murdoch's War on Journalism,Unrated,461572,8/6/04 0:00,77,200000,461572
Outlander,R,7033683,1/23/09 0:00,115,50000000,166003
Outside Providence,R,N/A,9/1/99 0:00,96,7000000,7302522
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Owning Mahowny,R,1176302,5/2/03 0:00,107,10000000,1011871
Oz The Great and Powerful,PG,493311825,3/8/13 0:00,127,215000000,234911825
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
P.S. I Love You,PG-13,156835339,12/21/07 0:00,126,30000000,53695808
Pacific Rim,PG-13,411002906,7/12/13 0:00,131,190000000,101802906
The Pacifier,PG,198636868,3/4/05 0:00,91,56000000,113086868
Paddington,PG,259589684,1/16/15 0:00,95,55000000,76271832
Pain and Gain,R,86175291,4/26/13 0:00,129,26000000,49875291
Pan,PG,128388320,10/9/15 0:00,111,150000000,35088320
Pan's Labyrinth,R,83258226,12/29/06 0:00,112,19000000,37634615
Pandorum,R,20645327,9/25/09 0:00,108,33000000,10330853
Panic,R,N/A,12/1/00 0:00,88,1000000,779137
Panic Room,R,196397415,3/29/02 0:00,112,48000000,96397334
Paper Towns,PG-13,85512300,7/24/15 0:00,109,12000000,32000304
Paradise Now,PG-13,3579902,10/28/05 0:00,90,2000000,1457843
Paranoia,PG-13,13785015,8/16/13 0:00,115,35000000,7385015
Paranormal Activity,R,193355800,9/25/09 0:00,99,15000,107918810
Paranormal Activity 2,R,177512032,10/22/10 0:00,91,3000000,84752907
Paranormal Activity 3,R,207039844,10/21/11 0:00,81,5000000,104028807
Paranormal Activity 4,R,142817992,10/19/12 0:00,95,5000000,53900335
Paranormal Activity: The Ghost Dimension,R,78099553,10/23/15 0:00,95,10000000,18300124
Paranormal Activity: The Marked Ones,R,90904854,1/3/14 0:00,84,5000000,32462372
ParaNorman,PG,107139399,8/17/12 0:00,93,60000000,56003051
Parental Guidance,PG,119772232,12/25/12 0:00,104,25000000,77267296
Parents,R,N/A,1/27/89 0:00,81,3000000,870532
Paris is Burning,R,N/A,8/9/91 0:00,71,500000,3779620
Parker,R,46216641,1/25/13 0:00,118,35000000,17616641
The Passion of the Christ,R,611899420,2/25/04 0:00,126,30000000,370274604
Patch Adams,PG-13,202292902,12/25/98 0:00,115,90000000,135026902
Pathfinder: Legend of the Ghost Warrior,R,30822861,4/13/07 0:00,88,45000000,10232081
The Patriot,R,215294342,6/28/00 0:00,164,110000000,113330342
Patriot Games,R,178051587,6/5/92 0:00,116,45000000,83351587
Patton,PG,N/A,2/4/70 0:00,170,12000000,61749765
Paul,R,97984015,3/18/11 0:00,100,40000000,37412945
Paul Blart: Mall Cop,PG,183293131,1/16/09 0:00,87,26000000,146336178
Paul Blart: Mall Cop 2,PG,107588225,4/17/15 0:00,94,30000000,71038190
Paulie,PG,N/A,4/17/98 0:00,92,23000000,26875268
Pay It Forward,PG-13,55707411,10/20/00 0:00,123,40000000,33519628
Payback,R,161626121,2/5/99 0:00,101,90000000,81526121
Paycheck,PG-13,96269812,12/25/03 0:00,119,60000000,53790451
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Peacemaker,R,110463140,9/26/97 0:00,124,50000000,41263140
The Peanuts Movie,G,246233113,11/6/15 0:00,93,99000000,130178411
Pearl Harbor,PG-13,449220945,5/25/01 0:00,183,140000000,198542554
Penguins of Madagascar,PG,373015621,11/26/14 0:00,92,132000000,83350911
People Like Us,PG-13,12434778,6/29/12 0:00,115,16000000,12434778
The People Under the Stairs,R,31347154,11/1/91 0:00,102,6000000,24204154
Percy Jackson & The Olympians: The Lightning Thief,PG,226497209,2/12/10 0:00,120,95000000,88768303
Percy Jackson: Sea of Monsters,PG,199850315,8/7/13 0:00,106,90000000,68559554
The Perez Family,R,N/A,5/12/95 0:00,113,11000000,2832826
Perfect Cr,R,1012639,N/A,N/A,20000000,N/A
A Perfect Getaway,R,22852638,8/7/09 0:00,97,14000000,15515460
The Perfect Guy,PG-13,60273173,9/11/15 0:00,100,12000000,57027435
The Perfect Man,PG,19770475,6/17/05 0:00,96,10000000,16535005
The Perfect Storm,PG-13,328718434,6/30/00 0:00,129,140000000,182618434
Perfume - The Story of a Murderer,R,135039943,12/27/06 0:00,147,60000000,2223293
Peter Pan,G,N/A,2/5/53 0:00,76,4000000,40759520
Peter Pan,PG,121975011,12/25/03 0:00,113,100000000,48462608
Peter's Friends,R,N/A,12/25/92 0:00,101,5000000,4058564
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Phantom of the Opera,PG-13,154648887,12/22/04 0:00,143,70000000,51268815
Phat Girlz,PG-13,7403491,4/7/06 0:00,99,3000000,7061128
Philadelphia,PG-13,206678440,12/24/93 0:00,125,26000000,77446440
Philomena,PG-13,100129872,11/22/13 0:00,95,12000000,37709979
Phone Booth,R,97837138,4/4/03 0:00,81,13000000,46566212
The Pianist,R,120072577,12/25/02 0:00,148,35000000,32572577
Pieces of April,PG-13,3272028,10/17/03 0:00,80,300000,2528664
Pineapple Express,R,101624843,8/6/08 0:00,105,27000000,87341380
The Pink Panther (2006),PG,158851357,2/10/06 0:00,92,80000000,82226474
The Pink Panther 2,PG,75946615,2/6/09 0:00,92,70000000,35922978
Piranha 3D,R,83188165,8/20/10 0:00,89,24000000,25003155
Pirate Radio,R,36348784,11/13/09 0:00,115,50000000,8017917
Pirates (1986),PG-13,N/A,7/18/86 0:00,124,40000000,1641825
Pirates of the Caribbean: At World's End,PG-13,963420425,5/25/07 0:00,168,300000000,309420425
Pirates of the Caribbean: Dead Man's Chest,PG-13,1066179725,7/7/06 0:00,151,225000000,423315812
Pirates of the Caribbean: On Stranger Tides,PG-13,1045713802,5/20/11 0:00,137,250000000,241071802
Pirates of the Caribbean: The Curse of the Black Pearl,PG-13,654264015,7/9/03 0:00,135,140000000,305413918
The Pirates! Band of Misfits,PG,123054041,4/27/12 0:00,88,55000000,31051126
Pitch Black,R,53187659,2/18/00 0:00,109,23000000,39240659
Pitch Perfect,PG-13,115350426,9/28/12 0:00,112,17000000,65001093
Pitch Perfect 2,PG-13,287506194,5/15/15 0:00,115,29000000,184296230
Pixels,PG-13,243643429,7/24/15 0:00,105,88000000,78747585
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Place Beyond the Pines,R,35485608,3/29/13 0:00,140,15000000,21403519
Planes,PG,239258712,8/9/13 0:00,92,50000000,90288712
Planes: Fire & Rescue,PG,151386640,7/18/14 0:00,83,50000000,59165787
Planet 51,PG,105647102,11/20/09 0:00,91,70000000,42194060
Planet of the Apes (2001),PG-13,362211740,7/27/01 0:00,119,100000000,180011740
Platoon,R,N/A,12/19/86 0:00,120,6000000,138530565
Play It to the Bone,R,8434146,12/25/99 0:00,125,24000000,8434146
Playing by Heart,R,N/A,1/1/99 0:00,121,20000000,3970078
Pleasantville,PG-13,49805462,10/23/98 0:00,124,60000000,40584421
Please Give,R,4313085,4/30/10 0:00,90,3000000,4033574
The Pledge,R,29419291,1/19/01 0:00,124,35000000,19733089
Point Break (2015),PG-13,133718711,12/25/15 0:00,113,105000000,28782481
Pokemon 3: The Movie,G,68411275,4/6/01 0:00,70,16000000,17052128
Pokemon: The First Movie,G,163644662,11/10/99 0:00,96,30000000,85744662
Pokemon: The Movie 2000,G,133949270,7/21/00 0:00,102,30000000,43758684
The Polar Express,G,307514317,11/10/04 0:00,100,165000000,162775358
Poltergeist (2015),PG-13,95437994,5/22/15 0:00,93,35000000,47425125
POM Wonderful Presents: The Greatest Movie Ever Sold,PG-13,638476,4/22/11 0:00,90,1800000,638476
Pompeii,PG-13,117831631,2/21/14 0:00,102,100000000,23219748
Pooh's Heffalump Movie,G,52858433,2/11/05 0:00,68,20000000,18098433
Pootie Tang,PG-13,N/A,6/29/01 0:00,81,7000000,3313583
Poseidon,PG-13,181674817,5/12/06 0:00,99,160000000,60674817
The Possession,PG-13,85446075,8/31/12 0:00,91,14000000,49130154
Postal,R,146741,5/23/08 0:00,100,15000000,N/A
The Postman,R,N/A,12/25/97 0:00,177,80000000,17626234
The Powerpuff Girls Movie,PG,16426471,7/3/02 0:00,85,11000000,11412414
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Practical Magic,PG-13,N/A,10/16/98 0:00,104,75000000,46683377
"Precious: Based on the Novel ""Push"" by Sapphire",R,63647833,11/6/09 0:00,109,10000000,47566524
Predator,R,98267558,6/12/87 0:00,107,15000000,59735548
Predators,R,127233108,7/9/10 0:00,107,40000000,52000688
Prefontaine,PG-13,N/A,1/24/97 0:00,106,8000000,589304
Premium Rush,PG-13,31083599,8/24/12 0:00,91,35000000,20275446
Premonition,PG-13,84146832,3/16/07 0:00,110,20000000,47852604
The Prestige,PG-13,109676311,10/20/06 0:00,135,40000000,53089891
Pretty Woman,R,463406268,3/23/90 0:00,119,14000000,178406268
Price of Glory,PG-13,3548556,3/31/00 0:00,117,18000000,3440228
Pride & Glory,R,31148328,10/24/08 0:00,125,30000000,15740721
Pride and Prejudice and Zombies,PG-13,16374328,2/5/16 0:00,108,28000000,10907291
Priest,PG-13,78309131,5/13/11 0:00,87,60000000,29136626
Primary Colors,R,52090187,3/20/98 0:00,144,65000000,39001187
Prime,PG-13,67937494,10/28/05 0:00,105,22000000,22827153
Primer,PG-13,424760,10/8/04 0:00,77,7000,424760
The Prince and Me,PG,37666766,4/2/04 0:00,111,22000000,28176497
The Prince of Egypt,PG,218613188,12/18/98 0:00,99,70000000,101413188
Prince of Persia: The Sands of Time,PG-13,336365676,5/28/10 0:00,115,200000000,90759676
The Princess and the Frog,G,267045765,11/25/09 0:00,95,105000000,104400899
The Princess Diaries,G,165335153,8/3/01 0:00,114,26000000,108248956
The Princess Diaries 2: Royal Engagement,G,134734481,8/11/04 0:00,113,40000000,95170481
Princess Kaiulani,PG,N/A,5/14/10 0:00,97,9000000,883887
Prison,R,N/A,5/6/88 0:00,102,4000000,345704
The Prisoner of Zenda (1979),PG,N/A,5/25/79 0:00,108,12500000,7650600
Prisoners,R,122126687,9/20/13 0:00,146,46000000,61002302
Private Lessons,R,N/A,8/28/81 0:00,87,2800000,26279000
Private Parts,R,N/A,3/7/97 0:00,108,28000000,41230799
"The Prize Winner of Defiance, Ohio",PG-13,689028,9/30/05 0:00,99,12000000,627844
The Producers,PG-13,38058335,12/16/05 0:00,123,45000000,19398532
Project Almanac,PG-13,33213241,1/30/15 0:00,106,12000000,22348241
Prom,PG,10130219,4/29/11 0:00,103,8000000,10130219
Prom Night (2008),PG-13,57197876,4/11/08 0:00,88,20000000,43869350
Prometheus,R,403354469,6/8/12 0:00,124,130000000,126477084
Proof,PG-13,14189860,9/16/05 0:00,99,20000000,7535331
Proof of Life,R,62761005,12/8/00 0:00,135,65000000,32598931
A Prophet (Un proph��te),R,17873691,2/26/10 0:00,150,13000000,2087720
The Prophet's Son,Unrated,N/A,9/29/12 0:00,100,2750000,16983
The Proposal,PG-13,317375031,6/19/09 0:00,108,40000000,163958031
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Psycho,M,N/A,6/16/60 0:00,109,806947,32000000
Psycho (1998),R,37141130,12/4/98 0:00,100,60000000,21456130
Public Enemies,R,214104620,7/1/09 0:00,143,100000000,97104620
Pulp Fiction,R,213928762,10/14/94 0:00,154,8000000,107928762
Pulse,PG-13,29907685,8/11/06 0:00,90,20500000,20264436
The Punisher,R,54700105,4/16/04 0:00,119,33000000,33810189
Punisher: War Zone,R,10100036,12/5/08 0:00,107,35000000,8050977
The Purge,R,89328627,6/7/13 0:00,85,3000000,64473115
The Purge: Anarchy,R,111928365,7/18/14 0:00,103,9000000,71962800
The Pursuit of Happyness,PG-13,307077295,12/15/06 0:00,116,55000000,163566459
Push,PG-13,48858618,2/6/09 0:00,111,38000000,31811527
Pushing Tin,R,N/A,4/23/99 0:00,124,33000000,8408835
Puss in Boots,PG,554987477,10/28/11 0:00,90,130000000,149260504
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Quantum of Solace,PG-13,586090727,11/14/08 0:00,106,200000000,168368427
Quarantine,R,41319906,10/10/08 0:00,89,12000000,31691811
Queen of the Damned,R,45479110,2/22/02 0:00,111,35000000,30336800
Quest for Fire,R,N/A,2/12/82 0:00,100,12500000,20959585
The Quick and the Dead,R,N/A,2/10/95 0:00,105,32000000,18636537
The Quiet American,R,27674124,11/22/02 0:00,118,30000000,12988801
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
R.I.P.D.,PG-13,78324220,7/19/13 0:00,96,130000000,33618855
